star_id,orbital_period,planet_radius,star_radius,star_temp,star_logg,label
5301955,0.68396452,,,,,0
5306862,2.025580416,43.23,1.99,6348.0,3.996,0
5307574,58.64379,1.05,0.775,5833.0,4.537,0
5308778,20.28281916,22.46,3.956,5043.0,3.284,0
5310435,4.931365987,139.59,2.263,6562.0,3.835,0
5343976,4.331392455,38.82,0.854,5655.0,4.472,0
5347537,345.1846728,44.91,0.971,5712.0,4.424,0
5347784,9.58405667,99.66,2.275,5605.0,3.813,0
6364294,5.2436612,1.1,1.145,6598.0,4.387,0
6367439,3.7789374,0.48,0.605,5017.0,4.653,0
6367628,1.88984957,73.04,0.716,5328.0,4.571,0
6368222,82.97062172,,,,,1
6372268,5.22422449,,,,,1
6384840,2.49904083,1.04,0.93,5525.0,4.458,0
6386784,1.99567242,0.75,1.69,6773.0,4.063,0
6390236,0.89879279,0.57,1.096,6224.0,4.373,0
6421188,16.434352831,25.25,1.134,5963.0,4.322,0
7116236,0.566793818,1.17,0.828,5707.0,4.538,0
7117513,0.566797474,1.04,1.007,6046.0,4.478,0
7117541,1.585673651,50.53,1.025,6117.0,4.457,0
7118545,14.797219157,47.71,0.931,6343.0,4.495,0
7125636,6.49066214,33.46,0.563,4448.0,4.684,0
7128918,7.11879848,41.17,0.754,5578.0,4.601,0
7132015,6.99510404,216.92,229.908,3681.0,0.25,0
7135549,22.50053441,,,,,1
8088354,2.897829967,54.35,1.077,6318.0,4.366,0
8091197,4.88698386,1.2,1.009,6152.0,4.464,1
8094140,0.706428634,47.64,0.736,4429.0,4.569,0
8094221,10.8632531,19.93,0.914,5896.0,4.516,0
8097825,1.46842648,40.3,0.959,5539.0,4.381,0
8098300,4.305917719,71.49,1.037,6502.0,4.44,0
8098515,1.28659726,,,,,0
8098960,8.47484677,1.35,0.785,5564.0,4.587,1
8104436,2.535389624,16.24,0.706,5488.0,4.629,0
8815279,13.56092626,,,,,1
8822585,1.627538928,1.42,2.088,6854.0,3.934,0
8823397,1.506503686,178.15,2.352,8751.0,4.026,0
8841616,1.679585725,28.99,0.554,4462.0,4.7,0
8845221,5.40346248,108.46,1.984,6350.0,3.921,0
8845552,34.0357766,1.05,0.501,4367.0,4.739,1
8848104,0.824851807,78.0,1.654,5658.0,3.903,0
8848115,0.82484293,97.92,41.424,4148.0,1.458,0
8868657,4.4473549,1.52,0.764,5531.0,4.597,0
9726452,42.48452259,,,,,1
9762514,7.51509713,1.23,0.696,4867.0,4.63,0
9762519,7.51514595,35.8,0.777,5624.0,4.516,0
9777062,19.230038188,186.53,2.916,7703.0,3.844,0
9786821,21.120005744,31.2,1.598,6195.0,4.069,0
9790965,0.82206761,91.21,1.921,6531.0,3.962,0
9790965,4.74701479,13333.5,1.921,6531.0,3.962,1
9811915,1.96682825,1.18,0.796,5595.0,4.581,1
9818732,45.035589512,82.4,1.153,6484.0,4.386,0
10665749,4.237447181,2.26,0.993,5993.0,4.425,1
10670112,4.0953585,7.76,1.7,6839.0,4.094,1
10680424,0.92623983,1.16,0.591,4494.0,4.692,1
10685175,3.10197712,2.64,1.797,8709.0,4.232,0
10686876,2.618414643,109.33,2.361,8143.0,3.96,0
10686930,2.61844178,2.16,3.293,5088.0,3.502,0
10711913,19.407958161,44.96,0.799,5702.0,4.485,0
10732401,0.933747375,8.93,1.024,6224.0,4.454,0
11906217,37.910213899,29.45,0.56,4623.0,4.686,0
11913052,3.74785307,9.04,7.7,4929.0,3.001,0
11913071,3.747835042,141.7,3.065,8529.0,3.769,0
11918482,0.94754848,224.79,0.2,3246.0,5.087,0
11922648,1.75643185,0.58,0.812,5696.0,4.57,0
11922782,1.756466865,87.4,1.465,5726.0,4.077,0
11923819,33.159475806,146.47,2.379,7967.0,4.001,0
11959569,46.14869106,114.2,1.935,5383.0,3.908,0
11966557,60.2976774,63.57,0.977,5995.0,4.434,0
5897826,0.875197345,0.73,1.796,5855.0,3.999,1
3240158,13.2298203,1.5,1.176,6049.0,4.353,1
2837111,3.71840884,0.84,0.96,5982.0,4.493,1
3241619,1.703347524,47.62,0.648,5325.0,4.657,0
3241662,1.70332915,0.86,0.864,5749.0,4.547,0
3245000,20.413812,16.5,0.826,5514.0,4.569,0
3246867,5.32737192,0.7,0.679,4905.0,4.593,1
3247294,67.41958542,49.46,0.962,6071.0,4.425,0
3248332,7.363572395,82.22,1.508,6793.0,4.208,0
3249334,5.90260586,1.26,0.707,4960.0,4.627,1
3323289,33.693201537,68.86,0.899,5427.0,4.448,0
3324069,22.80265,2.36,3.324,5011.0,3.321,1
4758350,1.120997701,66.58,4.845,6720.0,3.373,0
4758368,1.874967748,378.99,18.328,4588.0,2.232,0
4760959,29.9315174,1.58,0.809,5551.0,4.57,1
4764969,0.602277579,0.78,1.228,6510.0,4.256,1
4768756,2.40440112,0.42,0.769,5433.0,4.55,0
4769824,21.926779,1.26,0.868,5853.0,4.544,0
4773155,25.706001174,67.11,0.903,5642.0,4.498,0
4830859,27.2173855,1.34,1.019,6263.0,4.404,1
4832273,501.90703,1.83,1.036,6316.0,4.413,0
5353938,6.27651592,0.65,0.515,3914.0,4.748,1
5359678,3.115304946,61.66,1.087,6367.0,4.419,0
5380812,16.214474,3.53,2.637,6801.0,3.833,1
5385469,12.422524,0.86,1.414,7225.0,4.281,0
5385647,12.4269264,1.66,1.505,5349.0,4.044,0
5385667,12.4261809,1.88,1.432,5948.0,4.106,0
5388229,0.61810542,39.52,0.949,5371.0,4.403,0
5389184,1.06995136,0.9,1.221,5869.0,4.274,0
6421483,2.158398259,101.02,1.946,5210.0,3.778,0
6421937,359.534371,64333.8,5.899,5087.0,3.183,0
6423922,0.9951412,0.22,0.109,3325.0,5.364,1
6428942,534.86668,4.3,1.791,6668.0,4.074,0
6436505,43.535891,1.86,0.778,5481.0,4.592,1
6437993,1.39797542,0.49,0.761,5074.0,4.536,0
6442246,2.2127498,0.68,1.405,6195.0,4.106,0
6443392,0.776976021,48.15,1.042,5999.0,4.423,0
7137798,2.25353739,96.65,1.662,6951.0,4.119,0
7177553,17.99646148,114.45,2.249,5684.0,3.788,0
7177892,1.386249249,78.6,1.594,6226.0,4.135,0
7185487,0.53482911,0.54,0.201,3229.0,5.08,0
7198648,0.566799833,1.27,0.789,5488.0,4.584,0
7199935,0.566795728,0.64,1.393,6130.0,4.151,0
7200102,14.665759784,67.17,1.002,5385.0,4.369,0
7200225,0.566780836,0.75,0.962,5949.0,4.493,0
8488381,4.7368156,0.6,1.011,6088.0,4.456,1
8111622,15.44605962,52.93,0.897,5838.0,4.529,0
8112013,1.790518325,32.19,1.219,6586.0,4.319,0
8115647,40.7698541,1.87,1.21,5884.0,4.306,1
8120820,129.222771,2.01,0.809,4934.0,4.515,1
8123170,1.03905082,0.87,1.28,6558.0,4.239,0
8123937,0.503201954,2.99,2.306,6157.0,3.827,0
8128965,7.140373046,61.56,1.333,5945.0,4.168,0
8129189,53.647084859,142.04,2.943,5261.0,3.506,0
8878681,2.496328637,112.28,2.615,6757.0,3.842,0
8879427,16.31328124,30.85,1.006,6008.0,4.44,0
8879915,1.721313779,83.69,1.073,5960.0,4.371,0
8881169,5.01880305,1.08,1.083,6220.0,4.398,1
8890996,1.50650745,1.13,2.02,6839.0,4.003,0
8906676,8.209514329,149.52,2.111,6258.0,3.882,0
8938628,3.431126546,47.48,0.969,5815.0,4.349,0
8940961,1.583334941,52.0,0.953,5846.0,4.472,0
8953278,23.59919017,,,,,1
9821078,8.429438192,49.49,0.68,4268.0,4.602,0
9821428,299.70688,1.15,0.76,5606.0,4.597,1
9837013,14.461834,1.05,1.196,5457.0,4.239,1
9848420,7.9320191,1.04,0.905,5219.0,4.441,0
9850387,1.374249107,96.85,2.121,7053.0,3.958,0
9850912,8.4804737,1.85,0.998,6092.0,4.471,0
9852050,0.94242156,,,,,0
9873869,4.994773558,62.69,1.181,6253.0,4.271,0
10736223,1.105094098,267.59,2.927,8011.0,3.773,0
10736489,6.842939,,,,,1
10743600,0.8170226,57.56,1.0,5780.0,4.438,0
10751908,4.48538145,0.96,0.737,5654.0,4.607,1
10753734,19.40669392,57.97,0.778,5622.0,4.588,0
10794242,7.143708297,44.78,0.992,5655.0,4.386,0
10794405,0.952377862,28.44,0.863,5662.0,4.524,0
10809677,3.521050679,256.2,6.619,5149.0,3.109,0
10812541,4.84847245,1.51,0.647,4137.0,4.625,1
11967004,1.941635737,59.71,1.161,6525.0,4.381,0
11968490,0.539445498,68.65,1.456,6486.0,4.174,0
11970288,20.7106853,89.55,2.888,6956.0,3.738,0
12004679,2.521245368,56.59,0.854,5605.0,4.486,0
12004680,2.52122764,0.91,0.81,5546.0,4.575,0
12004689,2.5212708,0.81,0.637,5110.0,4.674,0
12013615,8.202869679,110.46,1.643,6060.0,4.059,0
12016243,11.8436119,1.41,0.999,6077.0,4.471,1
12022517,3.442714533,47.02,0.861,5819.0,4.501,0
6307521,475.91706,28.22,1.004,5334.0,4.372,0
7037540,0.858285844,0.9,1.346,5945.0,4.196,0
11129738,4.88446644,0.84,0.517,3883.0,4.725,1
10028792,8.9772888,1.79,1.699,5597.0,3.963,1
4860678,3.03359398,1.55,1.616,5557.0,4.037,1
5531953,21.9139549,10.39,0.42,3638.0,4.844,1
4349442,6.238315363,0.7,0.724,4914.0,4.61,0
7765528,9.3888216,20.91,1.24,5846.0,4.278,1
3327980,2.115510941,191.42,2.638,7563.0,3.883,0
3329643,1.015044104,1.98,1.124,5910.0,4.318,0
3335816,3.711013336,55.69,1.247,6338.0,4.256,0
3337438,2.97606298,5.65,6.669,5321.0,3.158,0
3337548,2.97586085,0.85,0.835,5481.0,4.508,0
3339538,14.658013949,121.59,1.626,5146.0,3.986,0
3341934,18.839487435,45.2,1.024,6208.0,4.454,0
3343866,0.555973803,1.9,2.117,5445.0,3.776,0
4839180,4.426344495,78.3,1.226,6228.0,4.277,0
4840263,0.957823876,110.91,2.033,5908.0,3.865,0
4840818,5.024768971,42.15,0.989,6322.0,4.444,0
4847832,30.960216668,62.08,0.926,5291.0,4.423,0
4851217,2.470283788,157.82,2.675,7823.0,3.885,0
4851338,1.23516416,0.92,1.076,6249.0,4.428,0
4851356,1.23513471,0.7,0.997,5930.0,4.436,0
4862332,0.8903331,20.96,18.374,4981.0,2.437,0
4862625,20.000242814,21.57,1.047,6373.0,4.438,0
5393558,10.217121652,81.1,1.349,5931.0,4.196,0
5397905,0.618060842,0.51,0.793,5339.0,4.503,0
5444392,0.759764419,138.54,1.909,5807.0,3.93,0
5456979,2.6528082,1.17,0.935,5778.0,4.48,1
5460835,21.539269242,53.0,0.933,6136.0,4.487,0
5462901,5.270733213,37.93,0.678,4348.0,4.601,0
5466109,2.43135542,1.07,0.955,6231.0,4.488,1
5471010,12.4232158,1.3,0.809,5497.0,4.577,0
6447326,4.3206933,1.66,1.031,6225.0,4.45,0
6448768,16.486796364,46.92,2.097,6020.0,3.86,0
6449291,5.7768734,3.13,2.162,5473.0,3.796,0
6449552,20.148807707,68.52,0.918,5547.0,4.447,0
6452742,0.687772143,46.27,0.933,5885.0,4.413,0
6464285,0.843651274,39.98,0.695,5220.0,4.578,0
6466939,1.142946648,43.5,0.608,5058.0,4.651,0
6468938,7.217010987,89.71,1.211,6047.0,4.246,0
8429014,9.72869627,42.47,1.351,6881.0,4.301,0
7200301,0.566791802,0.66,0.887,5691.0,4.544,0
7203179,2.245738777,99.05,1.312,6508.0,4.287,0
7203194,2.24572117,0.74,1.026,6158.0,4.455,0
7204073,0.566801906,0.55,0.583,4208.0,4.662,0
7212722,2.316171991,49.53,0.795,5932.0,4.58,0
7217088,12.54474243,1.88,1.159,5767.0,4.316,1
7280953,0.56680208,,,,,0
7281217,0.566810701,1.49,0.752,5593.0,4.584,0
7281229,0.566813319,23.19,1.03,6108.0,4.466,0
8143170,28.787257509,91.26,3.981,5154.0,3.461,0
8145789,0.835315046,30.54,0.69,5009.0,4.584,0
8145958,3.07551068,0.84,1.242,5763.0,4.256,1
8155584,26.0164225,61.04,1.28,6287.0,4.231,0
8155654,6.29340543,1.08,1.076,6214.0,4.442,1
8158324,593.19521,1.63,1.03,6103.0,4.391,0
8162376,0.706430188,0.41,0.568,5037.0,4.689,0
8167504,7.7021729,0.85,0.969,5618.0,4.449,1
8953281,0.78430061,1.14,0.681,5176.0,4.589,0
8953426,2.665875491,67.43,1.159,6234.0,4.351,0
8953475,2.6658312,0.99,1.353,6276.0,4.17,0
8957572,1.5765874,15.68,3.138,6742.0,3.688,0
8958811,2.52557582,0.62,1.036,5821.0,4.421,1
8958939,8.2927558,1.01,0.943,6146.0,4.497,1
8958939,22.786522,1.45,0.943,6146.0,4.497,1
8973000,28.027891356,31.3,0.544,5231.0,4.721,0
9881258,2.028512246,50.28,1.025,6105.0,4.412,0
9899153,1.33256167,0.63,0.828,4895.0,4.502,0
9899193,1.332567821,0.96,1.681,6600.0,4.047,0
9899410,1.332545609,28.37,16.486,5154.0,2.435,0
9899421,1.33256256,16.03,12.581,4601.0,2.321,0
9899577,1.33258981,0.67,0.763,5309.0,4.595,0
9899583,1.33258375,0.84,0.997,6108.0,4.471,0
9906489,8.9648813,28.97,1.159,6543.0,4.382,0
10815677,1.284241817,1.18,0.919,5849.0,4.517,1
10816107,2.161583501,29.61,1.219,5888.0,4.167,0
10843431,8.7396758,3.29,0.628,4406.0,4.643,1
10847907,0.535493486,1.42,1.864,6328.0,4.035,0
10848097,15.9474242,1.21,0.877,5472.0,4.44,1
10849244,24.261683827,58.48,0.983,6151.0,4.473,0
10857589,32.532521502,24.35,0.838,5845.0,4.558,0
10866969,50.0122,1.2,0.814,5357.0,4.503,1
12022718,4.627775175,32.62,0.874,5845.0,4.541,0
12053823,28.7850347,2.5,2.42,6581.0,3.824,0
12067960,5.60682001,1.04,0.853,5699.0,4.553,1
12071006,6.096030635,406.97,2.692,7598.0,3.867,0
12105785,31.953038766,47.96,2.734,5524.0,3.693,0
12106875,5.9371708,1.17,0.923,5475.0,4.426,0
12157983,0.577844035,18.93,0.816,5693.0,4.57,0
12164751,2.630090609,83.5,1.108,6315.0,4.292,0
12217907,43.204596783,43.15,0.932,6003.0,4.507,0
10028352,1.75147897,1.8,2.037,6823.0,4.04,0
6307083,3.17796408,0.74,0.841,5061.0,4.488,1
7620413,3.66520844,0.82,1.029,5579.0,4.389,1
11705004,3.05293416,1.18,0.788,5311.0,4.588,1
2854181,12.834857,1.73,1.016,5492.0,4.389,1
5978559,36.2530992,1.43,1.081,6002.0,4.424,1
8838950,4.02321842,0.48,0.528,4671.0,4.721,1
6867555,7.5017934,1.32,1.125,6321.0,4.417,1
12208631,0.912351255,1.46,1.036,5481.0,4.369,1
3346543,12.4701111,2.06,2.109,5623.0,3.877,1
3352751,3.495457889,84.49,1.558,8529.0,4.249,0
3356193,5.8229815,1.36,0.804,5704.0,4.575,1
3427776,4.01668015,22.11,0.794,5448.0,4.497,0
3437739,1.89134156,0.99,1.105,6387.0,4.41,0
3440230,2.881100027,446.29,3.369,8104.0,3.675,0
3441340,0.806277023,0.89,0.996,6122.0,4.471,0
3448323,0.513482156,0.83,0.882,5495.0,4.495,0
4862625,225.66716,1.94,1.035,6363.0,4.444,0
4863369,4.24748886,1.01,0.922,5807.0,4.524,0
4863753,1.000012952,2.12,3.605,5176.0,3.534,0
4902030,0.878803439,51.97,0.737,4524.0,4.566,0
4908495,1.560158562,45.91,0.749,4926.0,4.548,0
4912589,34.188302705,74.5,1.345,5757.0,4.134,0
4914709,8.65303996,1.88,0.84,5301.0,4.528,0
4914737,8.65311903,0.85,0.55,3929.0,4.705,0
5471141,12.4253812,1.14,1.066,5925.0,4.412,0
5471328,12.42555999,4.72,0.704,4922.0,4.576,0
5471415,12.4257442,8.43,2.193,8691.0,4.072,0
5471480,12.4254241,2.17,0.895,5853.0,4.529,0
5475712,2.991884392,40.11,1.094,6596.0,4.4,0
5479973,1.795273026,55.26,1.012,6363.0,4.456,0
5513822,0.755109271,0.47,0.962,5606.0,4.39,0
5513833,0.755101141,0.19,0.207,3256.0,5.071,0
6471229,1.75251585,1.02,0.844,5952.0,4.554,0
6471230,1.752450163,0.79,0.99,5779.0,4.364,0
6521174,8.27923132,1.08,0.847,5631.0,4.557,0
6521542,2.212877035,69.18,1.0,6153.0,4.405,0
6522353,0.845097627,0.78,0.783,5252.0,4.593,0
6522750,17.445640466,63.46,0.945,5759.0,4.481,0
6523216,14.313157391,34.98,2.379,5750.0,3.703,0
6531485,0.676990194,37.5,0.816,5813.0,4.568,0
6531801,0.515875396,7.22,1.38,7229.0,4.278,0
7281356,2.83401711,0.93,1.002,6247.0,4.458,0
7281399,0.566803996,0.64,0.544,4373.0,4.722,0
7281410,0.56681118,,,,,0
7281616,0.566799927,0.77,0.645,5092.0,4.671,0
7281699,0.566786121,0.79,0.846,5603.0,4.556,0
7282008,0.56679797,0.65,0.777,5230.0,4.594,0
7285616,0.566802891,1.29,1.748,6487.0,4.08,0
7335514,0.576732089,0.43,0.717,4524.0,4.576,1
8178616,1.01884975,0.47,0.829,6068.0,4.568,0
8180290,10.9279755,0.81,0.955,6045.0,4.494,1
8183389,32.440339204,44.56,0.696,5081.0,4.578,0
8192861,0.552141897,10.04,0.904,5952.0,4.486,0
8193315,2.62387291,74.23,1.46,6728.0,4.206,0
8195877,0.75509861,60.74,1.213,6038.0,4.206,0
8196180,3.671661096,105.82,1.94,7343.0,4.02,0
8210721,22.673145675,30.92,1.153,5619.0,4.269,0
8977176,0.50948306,1.22,1.39,6344.0,4.091,0
9001468,17.329965871,42.58,0.683,5079.0,4.588,0
9005854,1.890227354,42.05,0.78,5356.0,4.589,0
9007918,1.387206724,103.41,1.894,7207.0,4.06,0
9007953,1.38718209,0.68,0.996,6122.0,4.471,0
9024857,35.026564845,34.88,0.81,5546.0,4.575,0
9025739,7.918267,0.93,1.016,5966.0,4.418,1
9029486,3.138580493,59.24,1.083,5593.0,4.311,0
9906802,9.26147679,,,,,0
9906841,581.0723,161858.0,16.891,5026.0,2.504,0
9909965,10.2170589,1.17,1.054,6211.0,4.384,1
9913481,3.50474265,200.24,3.682,7624.0,3.622,0
9913798,2.14344093,28.69,0.7,4817.0,4.624,0
9932197,86.95432088,,,,,1
9934208,9.058487716,20.51,0.573,4340.0,4.671,0
9936698,2.856085147,88.52,1.526,6604.0,4.178,0
10867017,0.876941133,0.85,0.975,6018.0,4.485,0
10909274,39.238141571,90.93,1.234,6599.0,4.35,0
10920813,53.7406575,25.44,0.737,5288.0,4.577,0
10923260,7.436016459,31.39,0.933,6214.0,4.501,0
10924400,0.750737313,0.48,0.761,5151.0,4.602,0
10932270,27.5837778,11.03,7.913,5092.0,2.945,1
10936427,14.361021578,45.9,0.668,5229.0,4.607,0
10937609,2.570431263,50.18,0.971,6244.0,4.473,0
10965963,6.64024496,74.4,1.215,6085.0,4.293,0
12251779,14.844240386,28.97,0.988,6161.0,4.367,0
12268220,4.42158021,188.89,3.461,8026.0,3.65,0
12302391,25.321698729,56.62,1.029,6109.0,4.455,0
12304728,3.14735789,3.45,4.93,5189.0,3.352,1
12306808,37.878483588,46.42,0.758,5985.0,4.603,0
12351927,10.116144515,17.21,0.519,4717.0,4.737,0
12353633,0.684496369,1.12,2.053,5800.0,3.866,0
12353720,1.953285321,151.56,3.928,6450.0,3.501,0
8565912,1.012174295,114.4,1.716,6987.0,4.096,0
7778767,2.61090223,1.8,1.071,5514.0,4.345,1
9026749,17.6637979,2.98,3.405,5734.0,3.591,1
10916600,4.02664625,0.68,1.238,6187.0,4.341,1
6198182,5.1777226,0.63,0.979,5854.0,4.469,1
5695396,9.48814747,0.73,1.016,5680.0,4.414,1
6964929,5.06993245,0.92,0.937,5957.0,4.506,1
2853828,346.36642,1.57,1.259,6327.0,4.276,0
7008149,0.51554111,,,,,0
3458919,0.892061734,46.75,0.855,5561.0,4.512,0
3542573,3.471399214,89.62,1.689,6026.0,4.101,0
3543270,4.176929219,31.35,0.708,5462.0,4.628,0
3544678,6.3762199,,,,,0
3545626,9.78184193,,,,,1
3547178,8.1770751,0.83,1.209,6501.0,4.281,1
3548622,569.45051,1.96,0.947,6117.0,4.496,1
3556742,0.823014905,22.17,0.724,4975.0,4.614,0
4917014,0.796815149,10.23,13.499,4897.0,2.464,0
4931073,26.951237675,146.33,2.747,6675.0,3.748,0
4932691,18.11208877,96.62,1.722,7323.0,4.167,0
4939265,4.84505985,1.54,0.714,4337.0,4.581,1
4940201,4.408295716,35.68,0.743,5496.0,4.607,0
4946680,8.665259912,82.42,2.389,6071.0,3.796,0
4947726,4.726086185,41.38,0.863,5873.0,4.547,0
4948863,8.643550046,38.21,0.747,5679.0,4.605,0
8308516,623.70774,1.81,1.132,6626.0,4.347,1
5529501,1.51945182,0.5,1.307,6168.0,4.25,0
5529560,0.759755409,0.91,1.071,6090.0,4.447,0
5530881,5.082523739,61.88,1.145,6507.0,4.343,0
5534476,1.02547271,0.94,1.712,6862.0,4.114,0
5534702,1.025465924,106.84,1.883,6700.0,4.041,0
5535280,74.985292949,49.22,0.91,5955.0,4.52,0
5552808,10.95210361,,,,,1
5553624,25.762056721,74.87,1.027,5539.0,4.393,0
5564082,2.70581614,0.69,0.961,5992.0,4.42,1
6543682,1.195516859,75.54,1.0,5780.0,4.438,0
6545018,1.995728294,45.2,0.861,5807.0,4.455,0
6548447,10.768391927,52.8,1.643,5226.0,3.97,0
6551106,3.84615171,1.14,0.966,6106.0,4.487,1
6584167,0.733724504,0.96,1.405,6175.0,4.099,0
6584278,1.28940823,2.48,4.189,5826.0,3.465,1
6590726,498.27269,2.12,0.932,5618.0,4.514,1
6591789,5.08840787,55.3,0.791,5618.0,4.583,0
6593363,18.527824075,64.66,2.321,6154.0,3.793,0
7336754,12.155241119,34.62,0.932,5761.0,4.413,0
7345335,11.0495766,0.83,0.819,5533.0,4.505,1
7350067,4.48559215,0.95,0.193,3236.0,5.097,1
7362534,0.566789763,0.4,0.758,5799.0,4.6,0
7362632,0.566811926,0.91,0.942,6165.0,4.474,0
7365447,2.525386934,67.24,1.233,6826.0,4.337,0
7366036,0.566801506,0.62,1.111,6398.0,4.358,0
7366065,0.566803738,1.13,1.057,6300.0,4.404,0
8211521,1.69421771,0.74,0.717,5402.0,4.591,0
8227086,13.8086331,1.09,0.761,5515.0,4.568,1
8227464,4.25907841,0.7,1.316,5560.0,4.173,1
8229048,2.739477089,50.48,1.056,6469.0,4.431,0
8231877,1.307761491,29.17,0.673,5112.0,4.596,0
8234477,4.028671454,52.42,1.528,6327.0,4.168,0
8240109,2.30118753,140.23,2.652,7970.0,3.871,0
8240861,0.449249224,95.83,1.299,6338.0,4.239,0
9049010,0.687004402,2.89,2.803,6240.0,3.684,0
9083503,0.91839938,1.0,0.795,5222.0,4.556,0
9085039,64.1983721,1.74,1.077,6088.0,4.329,1
9093566,0.94356284,0.76,1.984,7693.0,4.083,0
9098590,2.243569483,21.11,0.801,6081.0,4.526,0
9098810,8.258181993,58.19,0.888,5306.0,4.445,0
9099773,82.78482,2.16,1.48,5749.0,4.123,1
9101208,1.81139053,14.47,0.911,5941.0,4.519,0
9943009,2.4376438,0.79,1.53,5927.0,4.117,1
9944201,0.721522907,11.04,0.625,4893.0,4.634,1
9944421,7.09520543,50.23,0.778,5481.0,4.592,0
9945280,0.651731691,71.9,1.472,5791.0,4.052,0
9953736,0.50818743,1.26,1.56,7141.0,4.243,0
9958053,2.73398963,,,,,0
9959093,19.1644498,1.83,2.234,5877.0,3.86,1
9963009,40.069674617,27.38,1.207,5911.0,4.321,0
8545603,55.884827,2.11,0.868,5668.0,4.545,0
10976412,3.75938475,3.1,2.638,4976.0,3.534,0
10979716,10.6840477,26.43,0.523,3887.0,4.743,0
10982373,2.00280845,,,,,0
10987439,10.67459836,68.58,1.485,6496.0,4.212,0
10989032,2.305097141,89.22,2.178,8851.0,4.085,0
10991989,0.974477904,618.37,15.004,5210.0,2.631,0
10992733,18.525917446,64.42,0.887,5492.0,4.533,0
11019739,4.15736472,1.09,0.782,5183.0,4.558,1
12356746,0.502454299,43.95,0.901,6134.0,4.498,0
12356914,27.308150159,47.06,0.739,5541.0,4.574,0
12365000,1.262742487,134.45,3.15,5273.0,3.621,0
12365015,0.59586463,,,,,0
12367017,1.222127938,30.32,0.87,5157.0,4.465,0
12367310,8.627475562,188.55,4.063,5146.0,3.475,0
12403968,0.589753355,1.03,0.678,5414.0,4.648,0
12418662,2.751566365,42.98,0.861,5461.0,4.497,0
12418816,0.760935268,35.68,0.511,4675.0,4.74,0
8709688,2.012094,0.99,1.162,5633.0,4.296,1
9959492,1.33258772,1.13,1.289,5576.0,4.201,0
2716801,9.4767057,1.38,0.914,5911.0,4.519,1
3230805,6.65171459,0.84,0.686,4889.0,4.637,1
11810124,208.54335,2.84,1.166,5533.0,4.275,1
9349757,17.7189786,1.44,1.099,5566.0,4.329,1
3219037,5.0395851,0.78,0.924,5912.0,4.453,1
9117416,7.64370363,1.85,2.0,6120.0,3.934,1
3558803,1.353414369,216.31,8.586,4850.0,2.865,0
3634169,2.9590637,0.65,1.322,6192.0,4.195,0
3644174,1.806631432,1.05,0.699,4606.0,4.591,0
3655326,15.066491533,88.56,1.626,5751.0,4.028,0
3656322,1.831829703,49.38,2.183,5269.0,3.667,0
3656700,0.738527259,49.08,2.313,5869.0,3.825,0
3659940,0.89627093,43.47,0.861,5551.0,4.493,0
3663494,5.11683678,1.16,0.91,5955.0,4.52,1
4949027,1.06100327,0.94,0.961,5966.0,4.493,0
4949214,0.922030594,49.63,1.153,6484.0,4.386,0
4950341,611.09299,1.53,0.929,6032.0,4.508,0
4950557,24.714790706,112.24,1.862,6300.0,3.982,0
4995716,16.1191449,1.34,0.783,5319.0,4.514,1
5000179,3.6329347,,,,,0
5017058,1.161947482,68.69,1.457,6225.0,4.204,0
5018787,0.607191908,12.44,0.671,5370.0,4.598,0
8345473,2.2502073,19.94,12.787,4507.0,2.391,0
5597361,17.9925973,1.62,1.087,5931.0,4.351,1
5598639,0.648775795,41.58,0.776,5143.0,4.559,0
5610698,4.132521615,93.1,1.636,6567.0,4.045,0
5616489,410.88527,200346.0,18.489,5015.0,2.34,0
5617510,74.371666,2.39,2.211,6865.0,3.742,1
5621294,0.938905082,205.64,3.003,8615.0,3.784,0
5621299,0.93891532,1.13,1.797,6534.0,4.074,0
5622250,16.294213708,68.05,1.508,6237.0,4.145,0
5632781,11.02520205,164.02,2.3,6047.0,3.724,0
6594972,10.819169459,67.76,0.991,5955.0,4.429,0
6595662,2.680514453,48.86,1.076,6038.0,4.356,0
6603765,19.164111,1.11,0.674,5103.0,4.65,1
6606282,1.053573674,299.87,7.385,5838.0,3.038,0
6606669,0.970085646,18.65,15.63,4555.0,2.346,0
6607610,63.52017525,77.1,4.33,4938.0,3.388,0
6610219,11.300987626,97.12,1.448,6143.0,4.165,0
6610433,0.92098747,,,,,0
7368103,2.182515126,128.15,2.347,8051.0,3.966,0
7369523,2.659418888,61.52,0.932,6156.0,4.5,0
7376982,2.31610674,0.7,1.193,6025.0,4.3,0
7381580,13.5164708,0.88,0.747,5442.0,4.6,1
7381695,0.948683571,1.12,0.852,5576.0,4.556,0
7385387,1.65546056,0.9,0.82,5438.0,4.574,0
7385478,1.655472351,125.25,2.171,6725.0,3.86,0
7421876,4.50279037,,,,,0
8243263,1.759276227,40.79,1.232,6656.0,4.351,0
8244295,1.09206792,0.74,0.728,4856.0,4.609,0
8248103,4.83014159,1.3,0.939,5693.0,4.467,1
8256882,2.41194057,1.35,1.594,5598.0,4.045,1
8262223,1.613014741,157.33,2.779,7832.0,3.836,0
8265520,6.2089181,9.2,2.113,5548.0,3.797,0
8265990,0.77996263,0.83,1.629,6002.0,4.032,0
8283875,0.800263219,0.77,0.59,4336.0,4.656,1
