star_id,orbital_period,transit_duration,transit_depth,planet_radius,star_radius,star_temp,star_logg,label
428963229,3.1239771,2.73696,4477.1379466,,,4861.0,,1
427866520,3.6074546,2.197,1168.0,2.69934,0.91,5593.0,4.52,1
406634633,3.9589142,2.42,16160.0,15.2242,1.22,5963.0,4.3,1
393633044,5.8850401,3.622,3030.0,6.61503,1.18,5712.4,4.3,1
257567854,3.532822,3.44312,11283.619423,13.474905,1.25,6153.0,4.34152,1
390021939,2.5089892,2.341,2970.0,5.46523,0.99,5574.0,4.44,1
389968080,10.0462596,2.1788712,18214.2478783,16.4472821,0.945159,5637.9,4.49,1
387603144,2.4567112,1.716,530.0,3.05136,1.16,6223.0,4.39,0
387330895,3.6142971,2.016,14219.0,,,,,1
375654303,1.8020923,2.949,8570.0,17.3634,1.85,5760.0,3.92,1
372392226,3.0295916,2.473,14333.0,,,5081.3,,1
367913453,2.7761628,2.139,1340.0,6.58454,1.84,5778.0,3.92,0
367287018,4.7257129,2.701,1740.0,10.5468,2.48,6139.0,3.71,0
366580825,4.2989288,3.022,4590.0,9.94472,1.45,5671.0,4.12,1
366120401,4.7308142,3.062,8780.0,9.85689,1.05,5777.0,4.42,1
166833457,2.9626402,1.9096724,27118.3262165,12.65489,0.718635,5473.0,4.60845,1
356786657,7.1357259,2.5094893,1047.4205923,2.7853042,0.835627,5446.0,4.57,1
345645749,7.8808589,4.788,5120.0,10.2354,1.41,5914.8,4.17,1
332393279,2.3238426,2.391,9780.0,13.8867,1.38,5983.9,4.2,1
322262448,5.1191172,5.563,6317.0,13.0806,1.7,5926.0,4.01,1
307956396,4.1508803,2.256,12290.0,8.31799,0.73,4460.0,4.56,0
298264260,7.9927894,3.884,16540.0,,,5530.9,,1
284760740,0.7583741,0.748,850.0,5.4111,1.56,6209.0,4.13,1
279769094,4.5029619,4.169,2890.0,9.44788,1.77,8103.0,4.24,1
279605855,1.972401,2.435,7460.0,14.7348,1.6,6184.0,4.1,0
259274960,31.4001189,2.545496,15097.0640966,10.2456091,0.791713,4953.0,4.55,1
176984236,1.7560902,1.763,1650.0,7.52118,1.29,6249.0,4.28,0
255865833,4.6546139,1.365,5540.0,12.7473,1.58,5966.0,4.08,1
237101326,1.5373948,1.194,2710.0,5.76435,1.0,5091.0,4.36,1
236775063,0.7409429,1.084,2460.0,4.58442,0.87,5406.0,4.53,0
235684392,21.7894491,6.8044292,12276.8028409,,,6118.5,,0
233719215,17.356719,2.5707102,12730.2717116,9.705386,0.760629,4697.0,4.55,1
233053554,4.567925,3.047,18440.0,14.2306,1.04,5675.0,4.41,1
232567319,5.0518907,3.743,3310.0,9.11036,1.55,6328.9,4.15,1
230388132,2.4076941,1.438,4810.0,7.15781,0.98,5702.0,4.46,1
229639351,2.8668029,1.879,7280.0,,,4871.9,,1
229605891,2.0381761,1.988,23020.0,13.0071,0.82,4928.0,4.52,1
153065527,13.1757294,2.1570272,2479.3477138,1.9602373,0.388609,3349.0,4.94138,1
153065527,6.614911,0.9654605,1060.5715819,1.2731554,0.388609,3349.0,4.94138,1
229508727,23.1315739,2.293,8950.0,,,4952.3,,1
224601047,7.2087245,3.506,4690.0,,,5144.9,,0
219866209,6.7473822,2.112,14810.0,13.1026,1.06,5332.0,4.35,1
219499488,1.6323062,1.890872,12429.1862217,15.8543427,0.912575,5099.9,4.45,0
219489550,3.8823511,2.6909833,3177.344653,9.5364228,1.68668,5622.4,3.98,1
219485050,3.5908038,3.027,6690.0,9.85407,1.18,5657.0,4.3,1
193556520,6.7201811,3.187,18030.0,11.5271,0.85,4914.0,4.49,1
162577466,3.6772391,4.2517064,13763.2116365,13.2496189,1.11792,5801.0,4.36,0
159334269,1.1578392,1.363,9660.0,11.2362,1.18,6409.0,4.4,0
143009290,2.7240303,1.649,12600.0,10.9383,0.93,5366.0,4.47,1
349518800,2.1654694,3.408,4990.0,13.5615,1.86,5830.0,4.26,0
115270627,3.1504798,1.096,9210.0,10.0008,0.89,5229.0,4.49,1
115182469,6.5169955,2.416,930.0,2.26174,0.71,4937.5,4.64,1
85459171,2.1390271,3.556,19090.0,,,5869.6,,1
648958344,2.3079651,2.064,1650.0,,,,,1
628103717,3.2175013,3.2,11871.0,16.011,1.56,7932.0,4.32,1
627323667,3.0492435,3.627,7425.0,,,,,1
57193198,4.3965758,2.827,6250.0,9.71601,1.23,5957.0,4.3,1
57159675,5.5679111,2.4294368,12867.4456847,9.5108395,0.801525,4887.0,4.53,1
444724127,3.1639309,3.143,4080.0,,,6323.0,,1
444558604,1.9872259,2.486,19450.0,15.6112,1.08,6178.0,4.44,1
176778112,1.33679,1.488,700.0,2.70732,0.98,5600.0,4.43748,0
428892437,3.7519831,2.891,17240.0,12.9516,0.97,5389.0,4.43,1
421973253,9.2584055,3.8583323,2039.8195589,11.7073433,2.53632,5707.0,3.64,1
400899926,4.625568,3.645,9810.0,13.2242,1.34,5972.0,4.23,1
399444057,2.0714803,3.108,1660.0,9.7546,2.46,7047.0,3.85,0
346673534,15.634183,2.888,12980.0,11.238,0.96,5725.0,4.49,1
336840314,2.8285323,2.7144158,9695.9755103,10.3779772,1.02586,5257.0,4.37,1
328814605,5.6917579,5.3459619,5379.1683802,12.6894204,1.66513,5783.0,4.01,1
310002617,3.1774814,2.824,14190.0,13.9016,1.12,6071.0,4.39,1
302381397,2.7284428,2.201,10460.0,12.71,1.21,5686.0,4.28,1
298752252,3.2462849,1.513,9210.0,18.4686,1.06,5895.5,,1
167754523,6.7992776,1.58,210.0,1.09621,0.73,4913.8,4.54,0
289373041,3.177514,2.043,3640.0,5.10272,0.82,4740.0,4.49,1
289316336,3.0038696,3.24,760.0,3.44576,1.2,6171.0,4.35,0
288242606,7.495973,5.366,7790.0,12.6471,1.41,5667.0,4.14,1
284454822,10.4722034,3.282,1769.0,3.13882,0.79,5388.0,4.61,1
284454822,17.7046155,4.2555427,1283.7058316,2.8587599,0.791536,5388.0,4.61,1
280035202,4.9111786,2.6459244,606.3968298,3.4399601,1.2372299,6186.0,4.33,1
274974693,4.1539244,1.41,7500.0,9.73932,1.09,5737.0,4.37,1
272782321,10.1045108,3.23,1490.0,3.3818,0.9,5053.0,4.46,1
264295655,2.7741864,2.005,1910.0,3.6487,0.82,5636.0,4.61,1
264223828,1.1789842,0.856,1160.0,5.02454,1.37,5650.0,4.17,1
264173803,4.3954123,2.306,850.0,2.02986,0.73,4836.0,4.6,1
206466531,1.42744,1.973,450.0,7.86301,1.33,6000.2,4.36,0
243297296,3.585982,2.384,2920.0,,,6195.0,,1
243280335,4.3202706,1.211,3400.0,,,6287.0,,1
237235093,2.6834113,1.146,760.0,2.33576,0.76,5221.0,4.62,0
235902467,12.2740928,3.532,14450.0,12.7514,1.05,5674.0,4.4,1
235664497,2.3757662,3.323,7500.0,19.1019,2.2,6676.0,3.9,1
233576159,5.7152049,2.783,2080.0,10.4523,2.25,5845.0,3.75,1
233535738,16.3558787,4.674,1220.0,3.48406,1.0,5740.0,4.45,0
232632239,3.5322939,1.901,2450.0,3.40196,0.66,4003.0,4.59,1
232603560,14.4348737,6.023,1640.0,8.117,1.93,5834.0,3.89,1
230084146,12.320331,2.327,5790.0,5.10721,0.65,4103.0,4.62,1
100990000,9.5730706,3.7949677,370.8091141,2.3053058,1.11672,6101.0,4.38774,1
100990000,4.040413,3.5274466,143.394396,1.5473747,1.11672,6101.0,4.38774,1
230075120,0.7676706,1.057,340.0,2.98877,1.53,6377.0,4.17,0
230006888,12.2788421,4.387,4960.0,9.64521,1.39,5596.0,4.15,1
229976631,10.7166249,3.8540186,1308.3913665,2.16171,0.65,4235.5,,0
229786610,22.1575175,3.374,837.0,2.17495,0.79,5174.0,4.58,1
229408913,4.8038539,2.7824259,2380.362129,4.0981388,0.692076,4080.0,4.56,1
199610140,2.9855843,1.184,9990.0,10.0005,0.82,4602.0,4.48,1
198616607,3.6311186,2.416,6300.0,15.6552,1.63,5979.9,,0
198189972,25.0930011,5.5344286,5820.9357478,10.3058363,1.33728,5775.0,4.2,1
193773468,2.5551882,2.356,11630.0,13.5962,1.21,5855.0,4.3,1
160618074,5.201975,1.175,4990.0,9.15316,1.18,4950.0,4.21,1
7624182,1.1096992,2.097,620.0,9.33715,3.13,8666.0,3.80083,0
159438097,4.8952783,5.325,4730.0,14.0672,1.77,5828.0,3.96,1
157218656,2.8622679,2.646,14440.0,18.4047,1.49,7167.0,4.3,1
156215204,2.4307782,1.708,1310.0,12.4035,3.3,6015.0,3.45,0
153896150,2.787945,1.5084757,3211.467356,7.5851475,0.847241,5375.0,4.55,1
150761163,3.4138019,2.877,9850.0,22.5559,2.24,5150.0,,1
147761049,4.7155974,3.4748078,11242.4339671,18.3601489,1.5585099,5873.0,4.08,1
141616639,3.2428744,2.417,1470.0,2.3171,0.58,4016.0,4.72,0
141488193,56.4043748,4.069,9060.0,12.5447,1.25,6433.0,4.36,1
137420801,1.9795413,2.088,2640.0,4.77367,0.92,5275.0,4.46,1
123357034,3.2724973,1.459,5320.0,5.6778,0.75,4279.0,4.51,1
170634116,3.6623918,3.7669692,12253.6582523,17.2805567,1.48532,6600.0,4.20892,1
71396541,6.269716,3.696,1240.0,3.86288,1.08,4812.0,4.26,0
47937361,2.3382502,2.289,13090.0,11.123,0.94,5263.0,4.45,1
335655755,11.7647926,4.4338184,4428.9591948,11.5240963,1.69397,5801.0,4.01,1
468396217,4.1571604,4.348,8040.0,,,5766.9,,1
420803693,0.9135968,1.247,540.0,2.17077,0.89,5987.0,4.58,0
288471040,2.5139764,2.36,560.0,4.90303,2.05,6150.0,3.9,0
420680343,3.7630305,3.503,1580.0,5.96705,1.5,6357.0,4.19,1
417646390,3.8016217,3.223,8310.0,13.6371,1.47,6244.0,4.19,1
257060897,3.660032,4.7853014,7749.7203265,17.5565568,1.88626,5988.0,3.93,1
408729765,4.6200781,2.149,3480.0,7.04607,1.16,5999.0,4.36,0
325680697,1.82488,1.757,2950.0,24.8366,1.23,5773.74,3.51,0
400103802,4.2511214,2.823,13830.0,11.2617,0.94,5501.0,4.48,1
400093775,3.6022715,2.752,9700.0,14.4799,1.45,6338.0,4.21,1
39573090,3.6593967,3.917,4230.0,12.1105,1.86,5875.0,3.92,1
371711170,9.8482192,4.24,1670.0,13.8742,3.31,6126.0,3.46,0
313194972,16.9020565,5.729,14890.0,11.3763,0.91,5442.0,4.49,1
279947414,4.0664446,1.712,19740.0,12.1827,0.86,5421.0,4.54,1
23124038,0.7011578,0.932,5890.0,13.2816,1.51,6036.0,4.13,0
138329479,2.3745416,3.17,10590.0,13.6144,1.3,5865.0,4.23,1
137157546,3.6841446,2.967,2260.0,3.74263,0.79,4939.0,4.55,0
103096524,3.2928068,2.107,16460.0,11.9432,0.91,5037.0,4.44,1
152476657,3.6112621,3.5377447,5684.0944144,13.6137403,1.68443,6450.0,4.03776,1
102719996,9.7938352,4.6542394,6228.3071316,13.1815999,1.46202,5737.0,4.12,1
406926040,11.6999152,3.863,2960.0,12.0929,2.16,6906.0,3.94,1
1813844121,1.5822588,2.964,13280.0,,,,,1
470171739,4.6174254,4.5173138,9412.560054,16.6632337,1.67219,6411.0,4.1,1
470156846,7.3446285,5.044,4210.0,12.8665,1.99,6320.0,3.94,1
467331291,3.3207642,2.487,940.0,3.02356,0.95,6142.0,4.55,1
462553953,4.461878,2.937,500.0,2.32515,1.04,5986.0,4.45,1
462553953,12.822639,3.1703392,750.9057494,3.0954065,1.0396301,5986.0,4.45,1
461538935,5.289835,3.179,2330.0,7.64474,1.11,6655.0,4.5,0
441797394,13.4167713,2.151,1780.0,,,,,1
441600335,0.8659846,0.891,1660.0,8.86618,1.92,5815.0,3.89,0
49899799,7.0114,4.8,8970.0,18.1417,1.82,6084.8,4.01,0
441580526,4.4427146,3.2966866,12220.1525687,11.7585481,1.04413,5754.0,4.41,1
441572821,4.2607797,6.4465003,3857.0364187,13.7822358,2.1503201,7409.0,4.0,1
420114036,4.3744258,5.275,8580.0,19.4866,2.05,6013.0,3.86,1
420112217,21.5615248,5.73,3600.0,7.76454,1.28,5644.0,4.22,1
420108587,3.522843,2.874,800.0,3.93303,1.39,5952.0,,1
398371628,7.1406422,1.9916579,7517.3472752,11.978218,1.00007,5463.0,4.42,1
389777651,5.236124,2.622,930.0,2.94616,0.96,5604.0,4.47,1
377165123,14.793901,3.171,8150.0,8.42756,0.84,5095.0,4.52,0
372758077,29.3821476,2.9371293,6575.439488,14.7329776,1.1547199,6016.0,4.36,1
372747949,3.4026932,5.23,2900.0,11.5347,2.18,5661.0,3.77,1
339733013,5.62162,2.675,580.083,3.35879,1.27,5834.2,4.24,0
366972162,2.190225,3.151,8750.0,15.1395,1.56,5929.0,4.09,1
362223355,3.7453991,3.327,1390.0,3.17171,0.81,5133.0,4.56,1
359388309,4.1915095,3.187,900.0,2.33252,0.79,4996.0,4.56,1
358613376,8.2713274,3.809,20740.0,14.0507,0.97,5921.0,4.5,1
356822426,1.5569519,1.066,950.0,6.93656,2.04,6464.0,3.94,1
952046774,2.1632835,1.362,830.0,,,,,1
58533991,3.2089372,3.1,6310.0,19.3856,2.43,7423.0,3.89774,0
130981260,3.6928289,3.866,5223.0,15.6542,2.13,7042.0,3.97,0
289988797,2.2042212,1.011,4250.0,9.78883,1.42,5702.0,4.14,0
297148017,2.5485772,3.113,1270.0,,,4813.4,,1
178284730,2.2359865,1.5254332,19058.0137423,13.4367443,0.844379,5260.0,4.51363,1
126737992,1.5954319,1.0,473.6397437,4.3219935,1.92067,7511.0,3.92857,0
426017070,0.5992533,2.3197658,24379.9383482,2.9919707,0.18,31000.0,5.59998,0
31637479,27.848697,3.519,343.0,2.77036,1.56,5399.6,3.9,1
421951960,11.7915574,1.6063345,661.9685157,3.2687802,1.24512,6407.0,4.35687,1
394357918,4.9019938,1.3243804,10774.951206,2.5554145,0.240807,3147.0,5.04654,1
152563846,16.5414219,3.4223633,1098.6666331,3.3270234,0.938435,4395.6,4.49,1
300579472,12.7503356,3.297,692.0,2.17135,0.88,5639.0,4.55041,1
176780257,30.8812601,10.7723374,425.1596999,5.2996592,2.2319901,6047.0,3.7899,1
424747720,10.2813284,2.4414916,37333.9631684,11.8759119,0.593317,3919.0,4.63413,0
7422496,46.9621053,5.7665722,757.7887314,2.4680695,0.879321,5744.0,4.56261,1
279251651,0.4038426,1.0592218,636.6337963,1.442393,0.555,4119.1,4.73,0
65416038,15.6062307,3.6444849,659.0717891,2.1494954,0.816585,5067.0,4.54195,1
167905035,742.8561164,5.6483285,415.3404179,2.2756143,1.10194,5816.0,4.37494,1
41995709,4.2300182,1.847,3470.0,17.0408,1.44,6064.1,4.18,1
382419744,6.5081212,5.472,8260.0,11.511,1.27,5652.8,4.38,1
299176311,1.0432995,1.169,3260.0,6.51532,1.07,5943.0,4.42,0
67598139,5.4447698,1.366,5420.0,,,5890.0,,1
67566164,3.125924,2.985,18690.0,17.3686,1.24,5828.0,4.28,1
332579116,3.9017499,1.845,27430.0,12.6062,0.71,4665.0,4.6,1
459913687,4.746318,3.117,12470.0,12.2509,1.09,5648.0,4.36,1
220144363,4.4466179,4.511,7930.0,16.7023,1.85,6534.0,4.03,1
408159788,2.300698,3.451,780.0,4.87824,0.85,5747.3,4.57,0
53593542,1.027641,1.977,12630.0,,,5640.0,,1
95057860,3.5809733,2.18,36850.0,12.0428,0.61,3790.0,4.64,1
237603062,2.6689906,2.854,14140.0,,,5247.8,,1
72494421,2.9531039,2.501,16770.0,,,5304.5,,1
158697949,3.9592516,3.269,3160.0,7.85756,1.39,7068.0,4.35,1
280645209,5.9056572,4.314,10720.0,11.5383,0.97,5076.0,4.4,1
281242007,2.4170503,3.246,7730.0,13.975,1.56,5796.8,4.07,1
37242226,1.0681394,2.082,7290.0,19.5184,2.23,7248.0,3.95,0
280304556,1.72328,3.005,14180.0,,,,,1
200090347,0.8631737,1.227,6330.0,12.7525,1.47,6142.0,4.17,1
94986319,16.067522,2.6182382,2929.6501469,4.7909617,0.860124,5718.0,4.35658,1
94986319,5.1976858,1.8810737,437.4376044,1.9257346,0.860124,5718.0,4.35658,1
409315469,1.0754208,1.01,4950.0,9.41227,1.17,4614.0,4.16,0
385654601,2.2715616,2.741,8190.0,,,6671.3,,1
126864892,2.3485025,1.804,3070.0,,,8807.8,,0
32408928,1.0435229,1.476,4970.0,9.09391,1.23,6259.0,4.34,0
409594381,3.491383,2.999,4650.0,11.154,1.59,5936.5,4.28,1
7274938,1.0994412,1.394,3860.0,11.0223,1.63,6915.0,4.19,1
187861378,2.1816809,3.83,1280.0,,,8582.7,4.08,0
108939482,1.1870337,2.7329029,8164.5762553,10.6747149,1.15885,6325.0,4.41,0
142628514,2.6269521,3.503,12010.0,17.6062,1.58,6976.0,4.22,1
114103136,1.1471548,1.403,2670.0,3.90118,0.75,3901.0,4.47,0
117979455,0.6333372,0.6217089,1063.7800027,4.4957089,1.34655,5999.0,4.22,0
346995484,1.9138779,2.352,18720.0,,,7246.0,,1
334252687,2.8395663,2.1,9860.0,,,5858.0,,1
318054782,0.8335712,1.509,3340.0,12.5164,2.09,6158.0,3.87,0
157088184,7.2654708,3.568,13930.0,13.0064,1.05,5944.0,4.43,1
148667071,1.161347,2.471,4320.0,10.7619,1.62,6289.0,4.11,1
141405814,1.1355457,2.63,393.5764226,21.5263238,7.03693,10262.0,,0
127328218,2.9628955,1.909,4610.0,14.7038,2.04,7998.0,,1
99081059,3.4169475,2.454,6880.0,13.7893,1.63,6610.0,4.16,1
415143674,6.0219203,6.6297461,14130.5442597,19.1085522,1.58618,5932.0,4.07,1
319282294,1.1385671,1.897,6220.0,16.0326,2.0,9024.0,4.19,0
43647325,3.1615697,3.1425792,17482.2328085,14.8619546,1.0977401,6072.0,4.41,1
128127712,1.9401022,2.4525242,6596.371503,,,5436.9,,1
127895118,3.2970252,2.279,6550.0,13.4619,1.67,8945.0,4.35,1
126357909,1.2247985,1.645,7640.0,8.32531,0.89,5699.0,4.55,0
113295476,1.820443,2.643,7330.0,16.6319,1.94,6079.0,3.92,0
81055189,0.908232,2.28,5020.0,8.54322,1.23,6481.0,4.38,1
157528286,1.6562803,0.929,5610.0,9.54495,1.25,6044.0,4.29,0
36227841,0.4021401,1.1432107,3337.1746961,22.9091656,2.44753,6115.0,3.72,1
30825828,3.0482015,2.433,7620.0,,,5774.7,,1
24615998,1.2732245,1.634,23100.0,13.8628,0.85,4973.0,4.49,1
22121296,2.8123314,4.7153653,7201.8344297,16.8822046,1.84646,6614.0,4.05,1
117979694,1.9784257,2.106,720.0,2.02143,0.75,5059.0,4.61,0
19547831,10.1238604,2.239,7090.0,15.7944,1.81,6531.0,4.05,1
4102368,3.1118943,2.761,16660.0,14.3339,1.08,5412.6,,1
445582110,3.0579913,3.125607,7764.9825702,14.2454281,1.59436,5967.0,4.07,1
400683848,1.0886286,2.4298631,412.1764427,8.7147619,4.2160501,6127.0,3.25,1
393340920,1.8665254,3.109,3606.0,10.2057,1.61,6310.3,,1
52928939,3.1527177,1.8963737,4102.6968156,5.7168495,0.800841,5093.0,4.52,1
291465998,12.8860009,5.137673,11434.9523427,12.0983571,1.11324,6126.0,4.41,1
286153328,4.3539599,3.4390219,41586.4865614,23.0280318,1.09523,5883.0,4.39,1
190986054,5.1442317,5.856,4310.0,13.8382,2.09,5936.0,4.18,1
269568703,6.772626,4.592009,8606.4623591,19.1292,2.12,4360.5,,1
169532369,3.60364,3.728,6281.32,14.1007,1.62,6896.7,4.17,0
269249506,4.0185922,4.47,6230.0,13.9642,1.77,7156.0,4.15,1
192520375,0.9109508,1.473,4720.0,13.0531,1.79,9421.0,4.31,0
145038729,2.6085023,1.9206019,10431.5892384,13.8957666,1.2122999,7302.0,4.49,1
145249556,3.4192373,3.37339,19414.5446339,,,5658.5,,1
92744152,1.1462769,2.7834681,4058.2232173,14.1198099,2.11854,6416.0,3.9,1
82302240,2.5057108,1.962,3170.0,12.9673,2.26,8330.0,4.04,0
77102895,1.0962372,2.336,2460.0,15.7533,3.25,6519.0,3.54,0
75208638,4.6512523,2.251,3110.0,6.22936,1.1,7192.0,4.56,0
74484886,3.8505662,2.499,6070.0,16.5768,2.13,6353.0,3.88,0
268643535,8.9612626,1.8325932,11333.9389745,17.0901716,1.1706899,5435.5,,1
189013224,1.3205037,2.0155519,469.4537481,2.1611735,0.98926,5731.0,4.46,1
74967390,5.4588359,4.555,3290.0,8.59319,1.41,6349.0,,1
74197917,1.5040804,2.955,6130.0,,,3810.2,,0
53365065,5.9977892,4.4957853,7349.0892262,11.3637133,1.2860301,6613.0,4.36,1
48276576,0.8334976,1.452144,3841.4834968,9.0185699,1.3925,6071.0,4.2,0
45996325,3.1580472,2.6816352,7782.0821448,8.3204,1.01,7606.3,,1
118308828,3.7353995,1.836,2360.0,8.61993,1.53,5895.0,4.1,0
442050698,0.8118585,1.102,6450.0,16.3456,1.97,5051.7,,1
80783538,1.2125595,1.344,5110.0,11.1279,1.48,6719.0,4.25,0
341272282,0.8133123,1.079,310.0,4.37963,2.12,8265.0,,0
178657161,4.5766182,4.912,3770.0,,,5816.5,,1
70914192,0.6090253,1.099,6100.0,15.1945,1.02,5271.7,4.34,0
151920165,3.4671474,2.405,4770.0,11.6401,1.58,5886.0,4.07,1
146842334,4.5016988,4.716,4360.0,,,5829.0,,1
146664561,2.7302636,2.645,9410.0,13.7961,1.39,6307.0,4.25,1
133331642,2.9346956,3.447,11160.0,23.898,2.23,6728.0,3.9,1
290388627,0.4459299,1.266,14630.0,20.4459,1.7,8878.0,4.33,1
363635669,0.7617828,2.0029797,3487.6353826,,,6132.7,,0
469811655,11.851162,3.1401245,5066.6012319,,,4983.0,,1
466682238,3.2738129,3.306,13200.0,14.6729,1.27,5976.0,4.27,1
466222485,1.7519943,1.624,4360.0,9.23623,1.39,5483.0,4.14,1
407146536,2.0976705,3.3618036,2503.6856881,14.488932,2.7729599,5914.8,3.59,0
117979850,0.6333315,0.404,320.0,6.24344,2.35,5713.0,3.67,0
387193925,3.518972,3.21,13820.0,13.7987,1.16,5972.0,4.35,1
384386061,5.7626055,3.963,7420.0,,,5558.7,,0
374348168,13.5098037,2.695,24500.0,16.3981,0.94,5780.0,4.51,1
343952976,3.0131053,2.207,13660.0,17.061,1.4,6838.0,4.32,1
280726137,3.5008785,4.9601804,6338.2982031,14.5866828,1.8056901,5759.0,4.3,1
310105752,1.1703152,1.319,5380.0,9.82528,1.23,6328.0,4.36,0
294097592,1.0268508,2.172,1430.0,3.2806,0.85,4938.0,4.49,1
290407621,4.2337624,2.413,5740.0,14.6498,1.86,6387.0,4.0,1
278821913,6.0597,1.242,8270.0,8.06637,0.82,5036.0,4.54,1
278540265,2.9757428,4.43,6820.0,18.7018,2.18,6025.0,3.81,1
259592689,,9.528,7525.67,9.33426,0.98,5216.0,4.43,1
278196907,1.1771655,1.048,1050.0,2.93951,0.8,5313.0,4.59,1
257520272,12.1525595,5.254,6400.0,10.0438,1.28,6029.0,4.27,1
255918903,1.7201092,2.622,7570.0,9.82252,1.13,5878.0,4.36,0
101696403,1.6242109,2.273,17740.0,14.9916,1.06,5705.0,4.39,1
30499203,2.4330551,1.882,15280.0,,,5512.0,,1
325527653,11.3929129,4.46,6880.0,10.0728,1.14,5217.0,4.28,1
72668830,19.9706574,1.8801996,1037.3799062,3.1454612,0.899081,4985.0,4.45,1
28116365,16.5272651,3.5945709,1074.4297512,2.9241556,0.821739,5030.0,4.53132,1
146282666,722.2619756,7.7126298,480.796335,2.7207078,1.22059,5857.0,4.26578,1
67535663,6.6019866,5.754,600.0,3.55715,1.45,6758.0,4.28,1
459942762,0.58644,1.441,443.281,2.31276,1.0,5997.7,,0
266843799,0.8062768,1.963,660.0,9.05313,3.37,7311.1,4.16,0
307079330,6.5445251,2.138,787.0,2.62701,0.98,5686.0,4.46,1
182078202,38.7619532,4.5738199,785.4007844,2.5255313,0.876001,5653.0,4.55306,1
200296137,8.6110844,2.0181798,542.6102038,4.3063675,1.76524,6908.0,4.12055,1
366443426,15.5718552,4.931,380.0,2.44317,1.31,6352.33,4.30502,1
366443426,31.7180208,2.3326321,292.8649645,2.2998049,1.30883,6352.33,4.30502,1
372068780,183.0019106,2.5483505,396.3670005,5.5931205,2.7539101,6200.0,3.63371,1
372068780,374.3644315,3.6392863,310.5114444,5.1223706,2.7539101,6200.0,3.63371,1
44898913,2.7299049,0.8257288,7427.7249664,1.3513606,0.155498,2887.0,5.15917,1
141186075,32.696666,4.428309,108.5170828,1.3159881,1.09843,6079.16,4.438,1
141186075,4.6545798,3.1445137,24.5834929,0.5531037,1.09843,6079.16,4.438,1
144193715,9.1512776,2.616,1074.0,2.45142,0.79,5015.0,4.47652,1
56662591,,2.1563739,661.1667085,2.5058764,0.829943,5220.0,4.54936,1
31374837,12.4610086,3.3195777,2078.1425981,3.2809492,0.726632,4891.0,4.62,1
31374837,0.4900589,1.0123328,291.0399722,1.4741529,0.726632,4891.0,4.62,1
303317324,739.1670007,5.7183604,1376.1395053,2.6735992,0.721084,4159.0,4.53501,1
122617317,15.0700779,3.8675641,852.6165721,2.7293235,0.850729,5159.0,4.519,1
122617317,0.9902892,1.3567356,278.9096992,1.4156529,0.850729,5159.0,4.519,1
251086776,726.1175225,2.2543368,1707.6927809,2.4385296,0.55033,3808.0,4.69366,0
294324819,6.8227645,6.5295445,225.7612905,3.6003512,2.0587699,5781.0,3.82788,1
459952217,73.580982,2.1441598,347.4450365,3.3991025,1.76118,7802.0,4.21386,0
139148528,8.2861614,3.436315,617.1152562,2.2912229,0.914215,5809.0,4.56733,1
7020254,20.2730282,3.651,17182.0,10.4386,0.86,5742.0,4.58473,1
422914082,358.2825093,4.1416672,1862.6949843,3.8800495,0.865987,4354.29,4.39555,1
311130133,1.1343824,1.4445,313.8458861,1.7532446,0.846842,5683.0,4.58721,1
157115010,,7.7272055,6743.4455261,6.5519689,0.725033,4438.0,4.438,1
38686737,2.24704,2.713,18890.4,18.1799,1.2,6846.0,4.23,0
404518509,25.1290153,4.271,465.0,1.93226,1.04,5871.0,4.43296,1
404518509,46.4093732,4.822337,435.7347505,2.1862997,1.03563,5871.0,4.43296,0
325081244,,5.7408858,177.9248977,3.3520677,2.4612,6163.97,3.72396,1
13883872,13.4190972,5.209244,348.2384065,2.4168515,1.20531,5914.2,4.30929,1
143022742,14.6762658,3.2320455,3499.9379734,2.8523348,0.458861,3414.0,4.77364,0
143022742,21.9692578,3.5662307,7940.6152389,4.1061739,0.458861,3414.0,4.77364,0
408416746,6.2509468,1.1882969,770.1195597,1.1306823,0.395397,3479.0,4.8309,1
202185707,1.6500673,0.9198679,2709.5349576,2.3990078,0.454049,3896.0,4.70541,1
303586471,1826.0790324,4.1474226,587.1608288,2.7599003,1.07903,6034.49,4.42122,1
140687214,0.8303285,0.665,680.0,3.44971,0.57,3672.0,4.68064,1
77175217,703.79367,2.9297301,601.9566843,1.860295,0.739835,4709.0,4.57486,1
256722647,2.9224661,5.5560255,5724.017673,20.8842189,2.7442901,5520.0,3.55,1
188989177,1.17409,1.701,3680.0,49.6799,3.67,8242.0,3.61,0
47617038,3.3513304,2.739,400.0,17.7728,8.71,4886.0,,0
148833828,2.9034242,2.154,860.0,6.62177,2.25,5992.0,3.77,1
178959058,5.4468377,3.303,842.0,4.39864,1.68,6793.0,4.15,0
144645881,8.9021443,1.7633959,1427.9681446,9.954598,1.7521,6606.0,4.09,1
128531633,8.2197647,1.673,1040.0,7.65998,2.12,6657.0,3.93,1
443658196,4.5006638,4.588,2110.0,14.2378,1.48,8933.0,4.45175,0
166184428,16.3363665,1.9933922,3884.6785375,2.0492403,0.326568,3365.0,4.89744,1
399642071,2.2887763,4.8634851,1890.6463423,2.8057654,0.617703,3953.0,4.6489,0
