pl_orbper,pl_trandurh,pl_trandep,pl_rade,st_rad,st_teff,st_logg
7.1436336,5.668,5205.0,11.4874,1.92,6604.0,4.01
2.8465714,1.419,16671.0,12.8225,0.83,4802.0,4.5
9.4852479,2.713,32417.0,12.3024,0.63,3848.0,4.63
3.645356,4.787,4942.0,12.1687,1.7,5421.0,3.95
6.6245939,2.751,3526.0,8.74267,1.29,5874.0,4.24
3.662222,4.253,4017.0,13.3765,2.08,5826.0,3.82
2.4589458,1.553,31394.0,12.6341,0.62,3810.0,4.63
1.7555108,1.355,13415.0,10.7893,0.78,4249.0,4.48
28.8005547,3.773,7292.0,12.6164,1.44,6051.0,4.18
2.5950747,0.7921274,665.2502774,5.9382555,2.24201,6852.0,3.91
3.3528597,2.08,1762.0,3.27543,0.71,3896.8,4.51
6.2808216,3.366,7787.0,10.0476,1.15,5602.0,4.31
16.8498547,3.778,3933.0,15.5178,2.14,7823.0,4.05
4.9570983,6.687,4860.0,15.9349,2.62,8120.6,3.9
3.1777383,3.922,8754.0,19.2706,2.06,7233.0,4.02
4.4532909,6.572,2866.0,13.8211,2.97,5613.0,3.49
3.0057526,3.594,12169.0,17.9698,1.74,7581.0,4.2
4.244335,1.969,18385.0,7.13409,0.5,3518.0,4.74
5.8310296,0.682,2116.0,7.23053,0.95,5617.5,4.48
3.2964006,3.959,5999.0,16.9987,2.09,5883.0,3.83
1.5521101,2.699,5430.0,208.489,12.23,4997.1,2.36
3.6360128,4.088,14704.0,18.9197,1.49,6358.0,4.19
2.9086778,2.887,10323.0,12.2888,1.18,5401.0,4.27
4.2807899,3.9,5943.0,11.9706,1.65,6274.0,4.09
4.071096,2.988,5872.0,13.9361,1.68,6008.0,4.03
0.2792211,0.409,779.0,1.05678,0.3,3358.0,4.93
3.7307609,1.587,12648.0,6.78569,0.52,5273.1,4.96
2.3556749,3.351,9377.0,16.7502,1.75,6708.0,4.1
10.4612769,3.208,9238.0,9.72119,0.88,5208.2,4.5
16.672227,2.703,3851.0,11.748,1.68,7025.0,4.18
15.2334037,1.947,3624.0,13.7686,1.48,5675.0,4.1
4.503645,1.973292,12525.725237,11.197034,1.0,3267.0,4.438
6.8498533,1.525,33133.0,10.4676,0.48,3522.0,4.76
5.4454541,3.41,5731.0,7.92255,1.05,5684.0,4.4
1.6630135,3.133,5964.0,16.7474,2.04,6690.3,3.97
2.7205913,2.321,905.0,3.02214,0.96,5784.6,4.49
3.8363055,7.175,3861.0,18.8534,2.6,5982.0,3.65
4.7924038,6.012,2562.0,11.263,2.75,6176.0,3.63
39.810528,3.576,3102.0,12.8908,2.34,8796.0,4.04
6.8793455,1.299,16480.0,9.84834,0.69,3993.0,4.58
1.4491171,1.051,23384.0,10.794,0.6,3581.0,4.65
2.5938771,2.706,974.0,4.93408,1.55,6110.0,4.12
0.49359,1.545897,246.702105,1.733849,1.02918,5872.0,4.43995
8.2686298,4.906,3650.0,15.9425,2.38,6275.0,3.77
2.7182588,1.682,12333.0,20.77,1.59,6433.0,4.15
9.3568116,1.117,28673.0,13.6687,0.61,5866.0,4.89
14.5877856,3.517,3374.0,10.1617,1.66,6544.0,4.13
3.5297965,3.283,11120.0,15.5125,1.48,5846.0,4.12
6.2378654,3.174,1802.0,4.55893,0.99,5301.0,4.41
6.3111727,3.039,14495.0,14.8439,1.14,5531.0,4.31
3.9332583,4.438,5042.0,14.1242,1.89,6699.9,4.04
3.6894234,2.085,5484.0,16.5011,1.63,5776.0,4.03
2.7934699,2.8,2479.0,5.70537,1.21,5635.0,4.27
0.493379,1.5,194.341058,1.503946,1.00635,5914.0,4.46485
2.4766677,2.457,9727.0,11.4749,1.14,6197.6,4.4
6.7510278,4.011,6350.0,13.8093,1.67,5024.0,4.33
7.4562671,1.682,3106.0,6.40887,0.95,5822.0,4.51
2.5048108,3.434,6195.0,12.5335,1.62,6080.0,4.07
18.7541398,3.925,6338.0,11.641,1.37,6681.2,4.31
1.0617107,1.067,2369.0,5.85456,1.06,5589.0,4.38
3.7799201,3.493,16559.0,16.2502,1.14,6121.6,4.38
5.1941869,1.581,5955.0,10.8037,1.08,6085.6,4.43
5.3802465,3.538,3829.0,13.5242,1.98,6476.4,3.97
2.4398136,3.751,4363.0,11.128,1.67,8184.6,4.29
0.417921,1.843947,41644.893112,5.657227,0.275,3278.0,4.97806
1.9765848,1.347,3430.0,8.95604,1.25,6799.0,4.41
5.9419732,2.361,21804.0,12.3895,0.81,5206.0,4.56
6.0602101,3.036,8917.0,11.0384,1.22,6252.0,4.35
6.583694,4.635,4902.0,19.1169,2.45,6600.9,3.8
25.8866192,3.737,13915.0,11.2641,0.8,5326.0,4.6
3.0496565,3.455,6761.0,13.7764,1.5,5568.0,4.08
18.893475,3.457,6252.0,10.544,1.23434,13896.0,4.33
2.1653281,2.732,18747.0,7.31275,0.54,3510.0,4.71
1.6197991,0.95,31095.0,11.4253,0.31,3192.0,4.92
13.2329062,6.245,3001.0,7.5049,1.67,6461.3,4.11
2.8579169,3.818,529.0,10.544,1.23434,5637.0,4.52053
2.9124991,4.175,7343.0,16.4233,1.89,6051.0,3.94
1.8597817,1.156,5579.0,13.3278,1.35,5751.0,4.19
6.5587386,2.196,1396.0,2.56709,0.66,4337.0,4.63
4.9613647,4.318,6047.0,14.2376,1.72,6592.0,4.1
4.5944948,3.482,10846.0,14.2928,1.3,5890.0,4.24
3.0679061,2.645,7144.0,15.0074,1.7,6632.0,4.12
4.7185893,5.576,3868.0,12.5103,2.06,6039.7,3.86
1.6513066,0.82,1751.0,9.54979,1.47,5887.6,4.13
12.9589981,3.683,16753.0,11.9733,0.94,5925.0,4.52
1.5057127,0.244,5373.0,12.1483,0.64,4335.0,4.65
0.493826,1.162615,310.570859,1.940277,1.08524,6030.0,4.41585
5.1404883,1.988,2896.0,5.66149,0.93,5155.0,4.44
8.9270275,2.409,2360.0,4.54883,0.85,5492.0,4.56
35.3712924,1.907,4376.0,13.0539,1.32,6702.0,4.35
1.7904917,1.223,47315.0,11.4109,0.46,3425.0,4.78
2.4810218,1.541,24673.0,8.87122,0.6,3691.0,4.65
2.8895991,3.647,13586.0,18.732,1.51,6451.9,4.19
6.2663565,1.359,5720.0,12.2751,1.22,6316.0,4.36
1.1669652,0.562,28171.0,12.7459,0.48,3452.0,4.76
1.3940614,0.925,9143.0,20.0134,0.98,5402.0,4.43
15.8034785,1.648,7000.0,14.6849,1.49,6039.2,4.14
2.819817,6.611278,183631.033642,22.75573,0.441,3601.0,4.81887
5.2434358,2.19,8157.0,15.7628,1.37,6174.0,4.24
5.01345,3.437,7627.0,9.1986,1.07,5505.9,4.36
6.9603975,3.734,6218.0,11.906,1.36,5837.0,4.2
9.5315703,2.695,1095.0,2.62547,0.77,5022.0,4.59
13.026976,5.16,10320.0,16.5308,1.46,5817.2,4.13
2.8140328,4.309,5247.0,12.904,2.22,7487.8,3.98
8.2100724,1.37,4190.0,15.5396,1.96,6427.0,3.97
1.6707289,0.707,2758.0,17.2506,0.93,5041.0,4.43
3.0043128,0.714,6000.0,12.1874,1.17,6405.0,4.41
12.6427441,7.917,7747.0,10.8159,1.76,5605.0,3.94
5.0037758,3.439,7390.0,19.7788,2.09,6442.0,3.91
5.0358501,6.391,3956.0,15.0966,2.57,7455.0,3.85
3.0199448,2.129,11319.0,10.544,1.23434,5800.55,4.33
3.4053234,1.794,4804.0,12.264,1.32,6111.0,4.26
742.682809,5.052,11798.0,9.50064,0.98,5931.0,4.49
3.7442969,1.378,6943.0,8.95062,0.92,5114.0,4.45
6.7392054,0.839,5180.0,8.73795,0.77,4557.0,4.52
2.2314165,1.255,17612.0,11.7385,0.75,4956.1,4.59
8.9913818,6.905,3320.0,10.912,1.88,5863.0,3.92
8.0924283,2.047,21701.0,11.0971,0.69,3821.0,4.58
1.5304279,2.951,9499.0,19.1928,1.72,6476.0,4.09
1.8930707,1.339,630.0,3.11788,1.04,5646.0,4.4
5.1491091,4.667,8719.0,12.8079,1.46,6648.0,4.25
8.2165446,3.438,5304.0,7.33005,1.09,6114.0,4.43
3.9802888,1.382,4073.0,11.6985,1.52,5991.0,4.12
10.8310228,1.516,7728.0,11.3849,0.98,5524.8,4.44
17.7607727,4.474,1391.0,4.52589,1.31,6180.8,4.28
20.8380576,3.561,10875.0,10.4977,1.03,6165.0,4.48
8.2330943,3.172,29859.0,10.544,1.23434,5800.55,4.33
3.3458255,3.821,6065.0,14.8231,1.75,6089.0,4.01
4.6478092,3.454,9297.0,11.76,1.19,5510.0,4.28
4.160454,2.572,10349.0,10.705,1.16,5963.0,4.34
2.2786049,1.924,1050.0,12.6809,2.63,8550.0,3.93
6.9615164,2.403,6492.0,10.6573,1.37,5994.0,4.2
3.750778,3.127,13942.0,17.4249,1.54,6751.0,4.22
3.7521603,2.1,5473.0,9.01204,1.19,5917.0,4.32
1.364829,1.25,4664.0,15.8394,1.85,6392.0,4.01
2.0396825,2.473,4429.0,7.50494,1.22,6559.0,4.4
12.1422411,3.453,4584.0,11.7961,1.83,6716.0,4.07
3.8801586,3.656,8142.0,12.7189,1.43,6371.0,4.23
18.372561,4.807,4311.0,8.40725,1.53,5822.0,4.09
1.6763835,1.509,13272.0,17.7371,1.52,6087.0,4.13
2.4257176,2.581,1855.0,8.37058,1.85,6658.0,4.05
9.653456,4.00937,43088.5649,7.281973,0.315,3359.0,4.93457
3.6024986,2.055,20792.0,9.87637,0.67,3967.0,4.59
3.5423487,1.35,3496.0,8.42588,1.15,6195.0,4.39
3.356169,1.434,7442.0,11.0376,1.08,5941.0,4.41
9.6355,3.178,4365.0,9.70279,1.68,5589.0,3.99
2.7775786,1.9,4270.0,4.50048,0.66,3982.0,4.6
6.1161423,1.424,3588.0,6.70408,1.31,5858.0,4.23
6.1879019,2.432,9168.0,12.4998,1.17,5925.5,4.33
8.31001,7.754,5667.0,18.2639,2.48,6649.0,3.79
16.1268294,2.019,974.0,2.9287,0.77,4833.0,4.56
2.9896663,2.168,13951.0,19.5222,1.67,6689.6,4.15
1.9271328,4.5530077,585.8978628,2.3659,1.25,5952.0,4.33
3.8190051,1.199,1907.0,10.8225,1.61,6379.0,4.13
4.5579065,2.621,15309.0,11.1283,0.81,4977.0,4.54
2.8279716,2.237,14846.0,18.5153,1.48,6707.0,4.1
9.9872075,2.861,2884.0,10.2877,1.75,6453.0,4.07
12.2925281,5.394,10299.0,14.0235,1.49,6019.0,4.14
26.3926606,1.812,3447.0,8.33825,0.99,5543.0,4.44
4.2240015,1.605,35494.0,11.5236,0.59,3724.0,4.66
0.6646521,1.272,7197.0,9.44803,0.97,6256.0,4.55
14.8442674,2.748,7245.0,7.05099,0.96,5920.0,4.51
2.4404127,1.354,67496.0,12.1385,0.45,3356.0,4.78
1.8361503,4.12,2470.0,22.5152,2.43,5710.5,3.6
3.6092665,2.376,6975.0,6.6756,0.79,4823.0,4.53
5.495078,2.962,5504.0,10.0782,1.5,6852.0,4.26
5.2477739,3.138,6694.0,8.53362,1.1,5647.0,4.36
6.8688474,5.418,4404.0,12.8155,1.98,6621.0,3.99
22.5012924,4.055,3758.0,5.01721,0.9,5443.0,4.51
10.9835772,3.26,2290.0,3.69154,0.9,5443.0,4.51
0.8970559,1.7688635,2702.7874118,15.8462774,1.84758,5811.0,3.78
2.2685932,2.4612308,8092.8523533,19.7806144,1.33734,6763.0,4.23
41.4186335,8.1171335,5598.932235,10.7342874,1.4143,6080.7,4.19
9.7831931,3.5873151,141.843959,2.5360369,2.0913501,6200.93,3.87276
5.1494363,3.67,737.0,2.76723,1.13,5588.0,4.27
13.7252522,3.1694157,4945.7679342,20.3352568,1.86397,6104.0,3.96
4.4044418,2.581,1649.0,4.13545,1.04,5754.0,4.41
4.064628,1.304,3114.0,10.544,1.23434,6876.0,4.15
3.8720204,3.999,7202.0,14.8477,1.83,6976.0,4.1
9.8738839,8.5309023,4750.3264569,10.7705056,1.5187401,6543.5,4.17
9.6742544,6.594,2923.0,11.7179,2.66,6803.0,3.75
0.6593681,0.395,20252.0,13.8937,0.55,3421.0,4.69
1.4571902,0.568,6297.0,8.18389,0.82,5712.0,4.62
11.9964056,5.207,4821.0,10.8162,1.64,6311.0,4.1
12.1228168,4.577,6029.0,10.5524,1.45,6799.0,4.28
24.7104662,5.259,3534.0,6.84115,1.18,5876.0,4.32
4.90765,3.753,810.0,13.2707,5.01,4900.0,4.33
13.7333847,1.641,4741.0,9.42304,1.4,6415.0,4.26
3.0758364,2.567,2346.0,5.09878,1.15,5745.0,4.33
2.6808268,4.872,6451.0,14.3489,2.0,7349.0,4.06
1.0992893,1.044,6570.0,7.47037,0.87,5636.0,4.56
1.6069363,2.609,4618.0,10.544,1.23434,8753.0,4.33
26.5988575,9.151,8222.0,15.707,1.62,6685.0,4.17
8.1168658,5.237,7595.0,10.8668,1.33,6381.0,4.29
3.6860654,3.531,6642.0,12.7501,1.76,6206.0,4.02
1462.2115148,3.105,34206.0,4.5351,0.23,3275.0,5.01
2.9193825,1.507,11876.0,12.0124,1.06,6037.0,4.43
2.97638,3.212,795.842,11.0372,3.56,6492.5,3.57
750.2395535,3.922,6713.0,9.68778,1.43,7459.0,4.36
6.2796518,2.26,4992.0,6.38573,0.9,5159.0,4.47
1483.5175058,5.424,11723.0,17.4711,1.58,5782.0,4.06
5.2076995,0.887,4315.0,6.02778,0.78,4961.0,4.57
18.2457829,3.64,3157.0,3.87217,0.78,5057.0,4.58
17.0180939,4.558,13730.0,14.5502,1.26,5782.0,4.26
10.6332248,3.436,36558.0,15.9854,0.81,4678.0,4.5
14.13519,2.273,3863.0,9.82212,1.54,6466.0,4.18
8.0850515,2.817,1521.0,3.89202,1.02,5560.0,4.41
2.917882,1.483,1937.0,3.08813,0.67,4593.4,4.65
0.9370901,1.312,1560.0,9.49947,2.43,6779.0,3.83
7.842208,4.914,7095.0,12.3266,1.53,6428.0,4.18
7.5520411,4.338,3881.0,8.43121,1.58,5936.0,4.07
731.8319734,2.747,46413.0,12.4424,0.54,3556.0,4.7
3.0667073,1.486,3497.0,3.39378,0.57,3808.0,4.68
3.5327892,2.093,4509.0,10.544,1.23434,8706.0,4.33
3.7781679,4.416,5635.0,11.6911,1.77,6118.0,4.0
0.9942215,2.554,7298.0,10.544,1.23434,5800.55,4.33
2.1439841,1.793,13382.0,16.8452,1.44,6788.0,4.29
22.5095172,4.509,26199.0,12.0156,0.84,4952.0,4.5
9.0441543,1.196,25006.0,10.2153,0.57,3642.0,4.68
0.76983,2.774,160.192,10.544,1.23434,8658.0,3.92
4.4156851,1.091,3166.0,7.75741,1.1,5599.0,4.35
4.4581792,3.561,5095.0,9.08219,1.43,5973.0,4.17
5.0711656,6.032,5325.0,15.3998,2.43,7304.0,3.88
3.9535041,3.684,6493.0,13.6119,1.98,6166.0,3.91
6.8328077,5.311,4454.0,9.18199,1.45,5657.0,4.11
15.8951857,3.711,40821.0,11.9336,0.57,3792.0,4.67
13.0795854,4.918,12002.0,9.66071,0.92,5555.0,4.5
5.267165,1.743,5142.0,6.02919,0.8,4930.0,4.54
18.9926881,1.506,223710.0,10.231,0.21,3003.0,5.05
5.6022404,6.027,4365.0,16.2862,2.49,6237.0,3.73
1.0697877,1.979,3990.0,10.544,1.23434,8576.7,4.33
37.98781,4.309,7798.0,10.1109,1.29,5983.0,4.26
21.5962209,4.511,9216.0,9.42089,1.09,6012.0,4.41
2.5011016,1.366,4644.0,15.7428,2.25,6421.0,3.84
2.4214702,1.395,20899.0,9.94252,0.64,3642.0,4.62
4.0236761,5.03,6216.0,16.953,2.14,9833.0,4.18
3.8149372,4.366,6444.0,13.2182,1.89,5709.0,3.89
18.8392786,4.036,6440.0,10.5098,1.42,5972.0,4.18
2.6185048,1.096,3523.0,6.08823,1.04,6478.0,4.53
2.1978944,1.619,3203.0,15.7016,2.61,5147.0,4.33
10.397262,9.97,3143.0,13.8002,2.47,4953.5,4.33
3.9846589,2.146,445.0,2.12827,1.03,5903.0,4.44653
7.6016156,2.116,2969.0,19.3547,3.38,5200.0,4.33
3.581253,1.874,41493.0,12.2522,0.58,3873.0,4.66
4.7383479,1.935,1843.0,4.7507,0.89,5109.0,4.48
7.809463,4.133,11239.0,14.0451,1.33,5816.0,4.32
0.8515408,0.648,51018.0,16.072,0.54,3254.0,4.7
731.3548427,3.429,19143.0,15.334,1.12,5794.0,4.36
14.7478214,2.355,6095.0,7.68311,0.96,5167.0,4.41
5.389491,2.0,49190.0,14.3807,0.67,3493.0,4.6
1484.1934287,3.05,13469.0,8.94439,0.8,5602.0,4.63
7.4476397,2.266,1021.0,2.1911,0.73,4526.0,4.56
0.68831,1.365,3983.64,21.715,3.13,6054.0,3.47323
5.332805,2.142,1795.0,2.92256,0.7,4189.0,4.57
4.416076,4.677,7620.0,16.839,2.32,5186.0,4.33
5.4736892,2.699,14590.0,18.8155,1.5,6229.4,4.17
2.8656356,3.523,5530.0,11.1837,1.56,8849.0,4.4
3.4542618,3.93,5344.0,10.544,1.23434,5800.55,4.33
20.8359197,3.321,2451.0,7.56184,1.71,6838.0,4.14
4.2380294,3.699,4699.0,6.48085,0.99,6030.0,4.5
3.6477926,2.667,1747.0,3.9626,0.98,5005.4,4.33
5.7180689,5.215,2864.0,9.5585,1.83,6219.0,3.99
2.3645949,2.442,5263.0,14.3865,2.02,7743.0,4.09
1.5275639,1.3727055,2892.4227936,2.6103318,0.427953,3433.0,4.89676
4.5127799,3.11,7453.0,10.6956,1.25,5643.0,4.25
5.8991458,4.815,275.0,1.10037,0.76,5419.4,4.65
2.4018591,3.471,655.0,10.1612,1.86,6071.0,3.95
15.5523703,5.554,723.0,3.54892,1.18,5759.0,4.31
3.6249482,2.294,748.0,5.1321,1.94,4935.7,4.33
5.6177467,2.307,670.0,5.60938,2.48,6315.0,3.74
3.3779614,4.2709189,7198.7471125,14.3326751,1.6616499,6113.0,4.05769
1.4328255,2.0718518,51089.4348604,18.2238418,0.817544,4588.0,4.47637
8.5473,3.5451032,2857.1912379,10.3970349,1.89911,6619.0,4.02
6.1079575,5.1261164,14668.3220679,19.1369245,1.56062,5681.0,4.0558
0.7888389,1.6416539,22614.8958863,16.4131054,1.0280499,5568.0,4.39267
6.9153868,6.156,5765.0,15.9616,2.05,6649.3,4.37
6.9593972,4.8553269,4826.8656037,9.3800527,1.33729,5854.0,4.438
3.2706204,4.0101943,7558.7070106,13.5836554,1.53146,5933.0,4.31
3.6342494,3.683,380.0,4.36152,2.31,5829.0,3.73
2.6141047,2.639,695.0,3.60255,1.46,5650.0,4.11
10.1298877,4.796,634.0,3.76774,1.9,6802.0,4.05
12.9623248,3.564,2427.0,5.94559,1.39,5996.0,4.2
12.5383316,3.084,846.0,3.44886,1.23,6018.0,4.3
9.5327064,2.55,1177.0,2.39108,0.72,4504.0,4.58
733.3796728,4.101,2996.0,6.17234,1.22,5878.0,4.29
0.8134733,1.262964,25866.83474,13.1118363,0.757649,4400.0,4.64555
17.2051468,1.464,1975.0,8.17561,1.63,6470.6,4.13
3.1739329,1.192,1590.0,15.5264,3.95,4999.0,4.33
4.0947485,5.1910541,5981.4894009,17.3607607,2.1987801,5983.0,4.27
2.4053036,3.3515613,11063.0791519,19.9376761,1.84636,5476.0,3.88771
3.9854465,4.5181131,8800.6144816,16.4220671,1.71105,5904.0,4.0
0.8778729,1.008516,1704.0444879,6.173706,1.46319,6210.0,4.18301
7.5837846,2.0598226,3059.0689425,10.7098887,1.89487,6457.0,4.0
4.9486116,1.3297363,6987.092161,10.6945832,0.912363,5524.0,4.5045
17.4368079,4.3786259,15418.7232538,18.6840757,1.47515,6332.0,4.19731
5.9337178,1.089,36149.0,19.9345,0.53,3322.0,4.71
4.5696698,3.9536171,9861.079392,13.0582928,1.28306,6122.0,4.283
10.9799801,3.39,4626.0,8.3173,1.34,5754.2,4.2
11.5379235,3.661,1405.0,3.827,1.01,5835.0,4.45
3.6462287,3.662,6153.0,14.2198,1.84,5707.0,3.92
8.1618477,2.17,4647.0,11.849,1.59,7238.0,4.25
13.0953097,1.925,3028.0,8.3339,1.54,6103.0,4.13
3.3047459,3.735,1724.0,4.70927,1.3,6636.0,4.35
19.3111424,3.92,18500.0,9.91342,0.92,5850.0,4.54
729.9391752,1.515,10806.0,15.2287,0.77,5136.9,4.61
2.7543175,1.471,1368.0,2.11364,0.54,3573.0,4.7
3.4732477,2.541,6428.0,13.0505,1.63,7081.0,4.21
4.7192734,1.301,1557.0,7.15211,1.6,6521.0,4.22041
10.9600975,6.171,4111.0,9.91407,2.04,5586.7,3.82
4.9156665,2.561,2218.0,5.59825,1.2,5656.0,4.28
19.6500878,2.277,2605.0,14.4539,2.85,8968.0,3.88
7.447404,1.479,6142.0,13.1669,1.7,7936.0,4.26
3.6850751,1.859,4456.0,10.2036,1.57,5860.0,4.07
13.4364908,5.375,4735.0,9.8672,1.31,6229.0,4.28
5.0953453,5.025,5956.0,12.0431,2.34,6269.0,3.79
17.0116833,3.129,9188.0,8.55494,0.91,5668.0,4.53
1.7988855,1.415,38230.0,13.2509,0.62,3458.0,4.63
3.0589547,3.696,12864.0,17.6594,1.78,6821.0,4.11
4.7192771,1.594,2856.0,9.68968,1.42,5990.0,4.00966
7.0911739,5.635,8187.0,14.5208,1.37,5924.0,4.2
5.7881587,6.879,1372.0,11.6578,3.74,5668.0,4.33
9.5098954,1.448,6596.0,16.5009,1.14,5478.0,4.31
8.4325164,1.731,8796.0,9.45527,0.98,5300.0,4.41
2.67581,2.288,9116.0,15.7041,1.66,6171.0,4.07
7.5138657,2.121,1104.0,3.23033,0.89,5139.0,4.48
26.1622122,3.631,6329.0,10.1227,1.14,6139.0,4.39
0.9097915,1.044,3698.0,6.92737,1.09,5822.0,4.39
10.8089555,2.71,6392.0,11.7906,1.49,6876.0,4.27
2.2059167,0.9395169,2594.7383621,1.0369208,0.202097,3087.0,5.07767
9.2897006,5.3589155,6241.2619064,11.4812614,1.41549,6055.0,4.22795
3.8030207,2.537,2103.0,4.18884,1.01,5035.0,4.35
32.5444769,1.661,101822.0,11.9952,0.38,3230.0,4.84
1.5840089,1.134,1137.0,5.90757,1.72,5188.0,3.91
5.015806,5.154,4470.0,14.6529,2.37,7155.0,3.89
3.917482,2.619,8397.0,13.4773,1.54,6466.0,4.18
12.2981251,3.98,14968.0,9.70951,0.87,5614.0,4.55
2.5354002,1.744,11001.0,15.299,1.34,5526.0,4.17
11.1860909,5.989,4416.0,10.3662,1.69,6520.0,4.11
7.3144752,1.481,19146.0,13.336,0.99,5137.0,4.39
12.9414603,3.75,13164.0,10.6791,1.01,5832.0,4.45
4.0860495,4.5420607,7083.7091188,13.0323437,1.47741,6580.0,4.0663
3.1651539,3.416,8746.0,14.2867,1.57,6396.0,4.15
6.5568726,2.755,8511.0,12.6672,1.36,6139.0,4.23
2.3207203,1.797,12787.0,14.0426,1.2,4390.0,4.12
2.5001306,1.61,16650.0,17.7461,1.42,6158.0,4.2
25.0709977,2.379,12286.0,11.9941,0.94,5624.0,4.49
3.5911377,1.623,13850.0,11.6235,0.99,6094.0,4.5
1.1235117,1.039,48991.0,12.5587,0.58,3505.0,4.67
4.315664,6.135,3530.0,8.30372,1.56,6707.0,4.2
35.7890963,8.6915413,2255.7900517,9.2051754,1.90288,6218.9,3.96
1.6930171,2.759,10940.0,16.2172,1.64,6010.0,4.05
1.0014437,1.28,416.0,4.71785,1.18,6380.0,4.438
3.8647617,4.038,7591.0,13.7097,1.83,6119.0,3.98
4.2807848,2.073,2031.0,2.8386,0.69,4354.0,4.59
37.8575614,7.424,5180.0,7.35774,1.17,5980.0,4.34
3.1791661,2.844,16245.0,12.9563,1.16,6452.0,4.43
10.3031578,3.44,3072.0,11.0446,2.01,6387.0,3.94
5.4863844,4.339,8862.0,14.247,1.61,6498.0,4.15
1.2864856,1.328,104433.0,14.0003,0.45,3172.0,4.79
4.8934688,3.157,9659.0,15.84,1.56,6332.0,4.15
18.184189,3.696,9343.0,9.90639,1.09,5265.0,4.32
4.3664669,2.004,26747.0,9.52505,0.59,3598.0,4.66
2.5989031,1.6635706,1953.2615465,2.4312854,0.512361,3719.0,4.76941
4.6955986,2.1638721,1969.101717,2.6626375,0.512361,3719.0,4.76941
7.1024749,2.7542652,1317.715762,1.9895244,0.512361,3719.0,4.76941
7.7103227,4.406,6083.0,8.52513,1.2,6617.0,4.42
3.4714821,3.245,9502.0,13.2477,1.41,6604.0,4.28
5.8778295,3.392,1326.0,11.2784,3.34,5965.0,3.43
6.5479496,2.331,988.0,2.28629,0.73,4853.5,4.61
23.136755,7.179,2514.0,9.05398,2.04,7723.0,4.08
8.6243051,5.584,9216.0,16.2074,1.47,7944.0,4.39
3.5171227,2.327,4327.0,14.6605,2.16,6386.0,3.88
2.231293,1.796,16216.0,15.38,1.19,6356.0,4.38
4.140097,2.896,40878.0,16.9028,0.82,5359.0,4.57
8.0136668,4.056,7657.0,11.825,1.4,5831.0,4.17
4.7359232,7.0819612,2338.8745559,13.5752589,2.7871499,5370.0,3.72765
16.9356875,3.256,2618.0,3.59731,0.71,4758.0,4.62
1.9647786,1.586,60692.0,15.9566,0.64,3314.0,4.62
3.3421583,1.284,14573.0,16.3017,1.46,6022.0,4.15
4.8332515,4.323,5964.0,14.6312,2.11,6431.0,3.9
42.7305626,5.591,2711.0,4.03815,0.83,5247.0,4.56
3.9525732,2.378,857.0,10.544,1.23434,4536.1,4.33
17.7505864,5.578,1395.0,4.72963,1.38,6967.0,4.34
3.9963956,3.878,635.0,3.52475,1.52,5684.0,4.08
20.86399,5.624,1040.0,3.8434,1.2,6153.0,4.35
5.9867942,0.904,1170.0,10.5818,1.37,6336.4,4.26
14.066109,3.4744355,16514.0482965,21.5662738,1.47641,6157.0,4.20407
20.3292125,6.584,10524.0,14.2065,1.37,6500.6,4.32
30.5055627,6.967,1773.0,5.65993,1.37,6500.6,4.32
8.9965133,2.842,988.0,4.26079,1.37,6500.6,4.32
4.088721700000001,6.426,1437.0,5.18833,1.37,6500.6,4.32
5.0569708,3.401,795.0,5.09264,1.8,5818.9,3.95
3.8388774,2.391,350.0,1.94873,1.01,5745.0,4.44
4.088721700000001,2.623,1000.0,2.4364,0.75,4859.0,4.59
9.5160627,1.832,487.0,17.807,8.18,4481.6,4.33
6.8672313,2.858,732.0,2.31017,0.91,5564.0,4.51
12.9587054,3.598,1007.0,2.49711,0.91,5564.0,4.51
0.8219599,2.147,17968.0,10.544,1.23434,3866.3,4.33
4.0610981,1.964,558.0,2.57627,1.16,6193.0,4.38
5.6494351,5.214,200.0,3.74551,2.95,5764.0,4.33
7.3120981,1.428,1655.0,3.45268,0.8,5159.0,4.57
7.4760689,1.5699592,1443.0305627,14.1742091,2.3351099,6680.0,4.20036
2.9852193,3.7760499,12776.05708,17.0487122,1.48347,6116.0,4.15621
10.5789534,2.8444195,1530.5878174,3.0009044,0.765045,5164.0,4.61221
0.2939493,0.5422359,746.4231884,0.9372852,0.33188,3359.0,4.89202
4.088721700000001,7.1157207,3065.8159708,5.6562862,1.0,6487.0,4.438
4.088721700000001,18.1537085,1602.3801725,9.531746,2.2886801,6534.0,3.84827
735.797917,5.9484218,479.47449,2.7674128,1.24541,5972.63,4.28725
4.088721700000001,16.657231,789.17357,4.5545799,1.56674,6477.0,4.16898
4.088721700000001,6.6621453,5126.8337118,8.6506071,1.19221,5952.0,4.32279
718.652003,14.6548943,479.4666113,3.447372,1.3949,6002.0,4.1943
731.9966539,2.892543,16102.9689949,10.6774533,0.756773,4722.0,4.55866
1.6289322,0.809276,2512.1192447,1.2145664,0.226407,3202.0,4.86375
4.088721700000001,22.9026501,2389.5186523,9.3912424,1.7819099,7271.0,4.15114
4.088721700000001,2.4755873,1566.5840348,3.1919762,0.815268,4713.0,4.49053
